PROP
*TURBOFAN ENGINE DATA PREPARRED USING NPSS - Takahashi - 2013
*NORMALIZED TO ~10,000 LB STATIC THRUST AT SEA-LEVEL
*BPR  6 :1 / FPR 1.6 :1 / TIT 2500  OPR 33 :1
* 39.5233021351639 -in fan diameter
* 305.756245514008  lbm/sec airflow at sea-level / static / N1 = 100%
*
NPLA
 5 
NMACH
 11 
NALT
 12 
* MACH  ALT PLA THRUST  TSFC
DATA
 0.2           5000          0.9           1805.4        0.416 
 0.2           5000          0.96          3865.1        0.4 
 0.2           5000          0.98          4750.4        0.406 
 0.2           5000          1             7385.6        0.448 
 0.2           10000         0.85          819.3         0.473 
 0.2           10000         0.9           1890.1        0.394 
 0.2           10000         0.96          3820.6        0.396 
 0.2           10000         0.98          4250.75       0.4015 
 0.2           10000         1             4680.9        0.407 
 0.2           15000         0.85          904.6         0.424 
 0.2           15000         0.9           1934.2        0.381 
 0.2           15000         0.96          3761.7        0.396 
 0.2           15000         0.98          4180.15       0.4055 
 0.2           15000         1             4598.6        0.415 
 0.2           20000         0.85          980.6         0.389 
 0.2           20000         0.9           1946.3        0.371 
 0.2           20000         0.96          3701.1        0.403 
 0.2           20000         0.98          3979.3        0.4125 
 0.2           20000         1             4257.5        0.422 
 0.2           25000         0.85          1031.3        0.366 
 0.2           25000         0.9           1926.4        0.365 
 0.2           25000         0.96          3422.9        0.41 
 0.2           25000         0.98          3636.85       0.4225 
 0.2           25000         1             3850.8        0.435 
 0.2           30000         0.85          1054.6        0.353 
 0.2           30000         0.9           1897.4        0.363 
 0.2           30000         0.96          3084.4        0.424 
 0.2           30000         0.98          3237.65       0.4395 
 0.2           30000         1             3390.9        0.455 
 0.2           35000         0.85          1056.9        0.343 
 0.2           35000         0.9           1866.7        0.369 
 0.2           35000         0.96          2737.1        0.448 
 0.2           35000         0.98          2804.05       0.4555 
 0.2           35000         1             2871          0.463 
 0.2           40000         0.85          873.5         0.342 
 0.2           40000         0.9           1525.7        0.371 
 0.2           40000         0.96          2214.5        0.454 
 0.2           40000         0.98          2253.65       0.459 
 0.2           40000         1             2292.8        0.464 
 0.2           45000         0.85          686.9         0.342 
 0.2           45000         0.9           1199.8        0.371 
 0.2           45000         0.96          1741.4        0.454 
 0.2           45000         0.98          1772.2        0.459 
 0.2           45000         1             1803          0.464 
 0.2           50000         0.85          540.1         0.342 
 0.2           50000         0.9           943.5         0.371 
 0.2           50000         0.96          1369.4        0.454 
 0.2           50000         0.98          1393.65       0.459 
 0.2           50000         1             1417.9        0.464 
 0.2           55000         0.85          424.8         0.342 
 0.2           55000         0.9           741.9         0.371 
 0.2           55000         0.96          1076.9        0.454 
 0.2           55000         0.98          1095.95       0.459 
 0.2           55000         1             1115          0.464 
 0.3           0             0.85          396.1         0.957 
 0.3           0             0.9           1356.5        0.54 
 0.3           0             0.96          3362.3        0.461 
 0.3           0             0.98          4233.4        0.459 
 0.3           0             1             7680.4        0.491 
 0.3           5000          0.85          538.2         0.715 
 0.3           5000          0.9           1494.3        0.49 
 0.3           5000          0.96          3399.6        0.449 
 0.3           5000          0.98          4208.8        0.452 
 0.3           5000          1             6863.7        0.49 
 0.3           10000         0.85          634.3         0.594 
 0.3           10000         0.9           1598.9        0.456 
 0.3           10000         0.96          3381.9        0.441 
 0.3           10000         0.98          3780.5        0.4445 
 0.3           10000         1             4179.1        0.448 
 0.3           15000         0.85          725.2         0.514 
 0.3           15000         0.9           1666.5        0.434 
 0.3           15000         0.96          3356.1        0.436 
 0.3           15000         0.98          3755.95       0.444 
 0.3           15000         1             4155.8        0.452 
 0.3           20000         0.85          810.4         0.459 
 0.3           20000         0.9           1700.3        0.418 
 0.3           20000         0.96          3337.9        0.439 
 0.3           20000         0.98          3628.4        0.449 
 0.3           20000         1             3918.9        0.459 
 0.3           25000         0.85          873.2         0.424 
 0.3           25000         0.9           1700.3        0.408 
 0.3           25000         0.96          3149          0.446 
 0.3           25000         0.98          3359.3        0.458 
 0.3           25000         1             3569.6        0.47 
 0.3           30000         0.85          911.2         0.402 
 0.3           30000         0.9           1688.6        0.402 
 0.3           30000         0.96          2859.1        0.457 
 0.3           30000         0.98          3024.05       0.474 
 0.3           30000         1             3189          0.491 
 0.3           35000         0.85          927.5         0.386 
 0.3           35000         0.9           1680.7        0.403 
 0.3           35000         0.96          2543.9        0.479 
 0.3           35000         0.98          2627.95       0.4885 
 0.3           35000         1             2712          0.498 
 0.3           40000         0.85          768.4         0.384 
 0.3           40000         0.9           1385.2        0.405 
 0.3           40000         0.96          2060          0.485 
 0.3           40000         0.98          2113.2        0.4925 
 0.3           40000         1             2166.4        0.5 
 0.3           45000         0.85          604.2         0.384 
 0.3           45000         0.9           1089.3        0.405 
 0.3           45000         0.96          1619.9        0.485 
 0.3           45000         0.98          1661.75       0.4925 
 0.3           45000         1             1703.6        0.5 
 0.3           50000         0.85          475.2         0.384 
 0.3           50000         0.9           856.6         0.405 
 0.3           50000         0.96          1273.9        0.485 
 0.3           50000         0.98          1306.8        0.4925 
 0.3           50000         1             1339.7        0.5 
 0.3           55000         0.85          373.7         0.384 
 0.3           55000         0.9           673.6         0.405 
 0.3           55000         0.96          1001.7        0.485 
 0.3           55000         0.98          1027.6        0.4925 
 0.3           55000         1             1053.5        0.5 
 0.4           0             0.85          209           1.746 
 0.4           0             0.9           1046.3        0.671 
 0.4           0             0.96          2901.6        0.522 
 0.4           0             0.98          3708.7        0.513 
 0.4           0             1             7193.2        0.535 
 0.4           5000          0.85          347.5         1.068 
 0.4           5000          0.9           1203.3        0.585 
 0.4           5000          0.96          2966.7        0.503 
 0.4           5000          0.98          3733.5        0.5 
 0.4           5000          1             6452.7        0.532 
 0.4           10000         0.85          453.7         0.799 
 0.4           10000         0.9           1329.5        0.531 
 0.4           10000         0.96          2995.7        0.488 
 0.4           10000         0.98          3362.55       0.4895 
 0.4           10000         1             3729.4        0.491 
 0.4           15000         0.85          553.2         0.645 
 0.4           15000         0.9           1422.8        0.495 
 0.4           15000         0.96          2993          0.479 
 0.4           15000         0.98          3363.25       0.4845 
 0.4           15000         1             3733.5        0.49 
 0.4           20000         0.85          650.8         0.55 
 0.4           20000         0.9           1475.8        0.471 
 0.4           20000         0.96          2994.3        0.477 
 0.4           20000         0.98          3306.05       0.4865 
 0.4           20000         1             3617.8        0.496 
 0.4           25000         0.85          727.4         0.493 
 0.4           25000         0.9           1500.5        0.454 
 0.4           25000         0.96          2905.6        0.482 
 0.4           25000         0.98          3118.45       0.493 
 0.4           25000         1             3331.3        0.504 
 0.4           30000         0.85          780.7         0.457 
 0.4           30000         0.9           1502.8        0.442 
 0.4           30000         0.96          2667.7        0.49 
 0.4           30000         0.98          2828.2        0.506 
 0.4           30000         1             2988.7        0.522 
 0.4           35000         0.85          807.4         0.434 
 0.4           35000         0.9           1504.6        0.438 
 0.4           35000         0.96          2383.2        0.509 
 0.4           35000         0.98          2489.05       0.521 
 0.4           35000         1             2594.9        0.533 
 0.4           40000         0.85          672.2         0.429 
 0.4           40000         0.9           1247.1        0.439 
 0.4           40000         0.96          1929.1        0.514 
 0.4           40000         0.98          2001.45       0.5245 
 0.4           40000         1             2073.8        0.535 
 0.4           45000         0.85          528.6         0.429 
 0.4           45000         0.9           980.7         0.439 
 0.4           45000         0.96          1517          0.514 
 0.4           45000         0.98          1573.9        0.5245 
 0.4           45000         1             1630.8        0.535 
 0.4           50000         0.85          415.7         0.429 
 0.4           50000         0.9           771.2         0.439 
 0.4           50000         0.96          1192.9        0.514 
 0.4           50000         0.98          1237.65       0.5245 
 0.4           50000         1             1282.4        0.535 
 0.4           55000         0.85          326.9         0.429 
 0.4           55000         0.9           606.5         0.439 
 0.4           55000         0.96          938.1         0.514 
 0.4           55000         0.98          973.3         0.5245 
 0.4           55000         1             1008.5        0.535 
 0.5           0             0.85          47.6          7.316 
 0.5           0             0.9           762           0.875 
 0.5           0             0.96          2458.5        0.596 
 0.5           0             0.98          2840.05       0.5845 
 0.5           0             1             3221.6        0.573 
 0.5           5000          0.85          178.9         1.97 
 0.5           5000          0.9           2541          0.563 
 0.5           5000          0.96          2566.7        0.563 
 0.5           5000          0.98          2934.65       0.5575 
 0.5           5000          1             3302.6        0.552 
 0.5           10000         0.85          290           1.187 
 0.5           10000         0.9           1069.3        0.632 
 0.5           10000         0.96          2642.2        0.54 
 0.5           10000         0.98          2981.7        0.539 
 0.5           10000         1             3321.2        0.538 
 0.5           15000         0.85          396.4         0.854 
 0.5           15000         0.9           1185.8        0.573 
 0.5           15000         0.96          2664.4        0.525 
 0.5           15000         0.98          2997.2        0.528 
 0.5           15000         1             3330          0.531 
 0.5           20000         0.85          497.6         0.682 
 0.5           20000         0.9           1264.2        0.532 
 0.5           20000         0.96          2670.5        0.517 
 0.5           20000         0.98          2998          0.5245 
 0.5           20000         1             3325.5        0.532 
 0.5           25000         0.85          586.4         0.586 
 0.5           25000         0.9           1313.4        0.504 
 0.5           25000         0.96          2668.8        0.518 
 0.5           25000         0.98          2896.25       0.528 
 0.5           25000         1             3123.7        0.538 
 0.5           30000         0.85          653.9         0.527 
 0.5           30000         0.9           1335.1        0.485 
 0.5           30000         0.96          2500.8        0.523 
 0.5           30000         0.98          2668.55       0.5365 
 0.5           30000         1             2836.3        0.55 
 0.5           35000         0.85          696.1         0.488 
 0.5           35000         0.9           1340.4        0.476 
 0.5           35000         0.96          2258.6        0.537 
 0.5           35000         0.98          2386.05       0.552 
 0.5           35000         1             2513.5        0.567 
 0.5           40000         0.85          582.3         0.481 
 0.5           40000         0.9           1111.9        0.475 
 0.5           40000         0.96          1822.9        0.542 
 0.5           40000         0.98          1916.2        0.555 
 0.5           40000         1             2009.5        0.568 
 0.5           45000         0.85          457.9         0.481 
 0.5           45000         0.9           874.4         0.475 
 0.5           45000         0.96          1433.5        0.542 
 0.5           45000         0.98          1506.85       0.555 
 0.5           45000         1             1580.2        0.568 
 0.5           50000         0.85          360.1         0.481 
 0.5           50000         0.9           687.6         0.475 
 0.5           50000         0.96          1127.2        0.542 
 0.5           50000         0.98          1184.9        0.555 
 0.5           50000         1             1242.6        0.568 
 0.5           55000         0.85          283.2         0.481 
 0.5           55000         0.9           540.7         0.475 
 0.5           55000         0.96          886.4         0.542 
 0.5           55000         0.98          931.8         0.555 
 0.5           55000         1             977.2         0.568 
 0.6           0             0.85         -46.5         -7.044 
 0.6           0             0.9           520           1.211 
 0.6           0             0.96          2030          0.69 
 0.6           0             0.98          2391.85       0.668 
 0.6           0             1             2753.7        0.646 
 0.6           5000          0.85          63.4          5.192 
 0.6           5000          0.9           671.4         0.937 
 0.6           5000          0.96          2182.2        0.638 
 0.6           5000          0.98          2529.3        0.625 
 0.6           5000          1             2876.4        0.612 
 0.6           10000         0.85          165           1.96 
 0.6           10000         0.9           819.8         0.779 
 0.6           10000         0.96          2293          0.6 
 0.6           10000         0.98          2621.5        0.5945 
 0.6           10000         1             2950          0.589 
 0.6           15000         0.85          264.4         1.207 
 0.6           15000         0.9           955.8         0.677 
 0.6           15000         0.96          2363.8        0.575 
 0.6           15000         0.98          2668.35       0.575 
 0.6           15000         1             2972.9        0.575 
 0.6           20000         0.85          358.6         0.889 
 0.6           20000         0.9           1060.4        0.61 
 0.6           20000         0.96          2383.6        0.561 
 0.6           20000         0.98          2693.95       0.5645 
 0.6           20000         1             3004.3        0.568 
 0.6           25000         0.85          450.5         0.721 
 0.6           25000         0.9           1132.1        0.564 
 0.6           25000         0.96          2408.7        0.553 
 0.6           25000         0.98          2667.9        0.562 
 0.6           25000         1             2927.1        0.571 
 0.6           30000         0.85          531.2         0.619 
 0.6           30000         0.9           1180.4        0.534 
 0.6           30000         0.96          2343.8        0.556 
 0.6           30000         0.98          2521.95       0.567 
 0.6           30000         1             2700.1        0.578 
 0.6           35000         0.85          589           0.555 
 0.6           35000         0.9           1194.3        0.517 
 0.6           35000         0.96          2153.1        0.563 
 0.6           35000         0.98          2289.95       0.5795 
 0.6           35000         1             2426.8        0.596 
 0.6           40000         0.85          496.2         0.544 
 0.6           40000         0.9           992           0.514 
 0.6           40000         0.96          1744.8        0.566 
 0.6           40000         0.98          1856.95       0.583 
 0.6           40000         1             1969.1        0.6 
 0.6           45000         0.85          390.2         0.544 
 0.6           45000         0.9           780.1         0.514 
 0.6           45000         0.96          1372.1        0.566 
 0.6           45000         0.98          1460.3        0.583 
 0.6           45000         1             1548.5        0.6 
 0.6           50000         0.85          306.8         0.544 
 0.6           50000         0.9           613.4         0.514 
 0.6           50000         0.96          1079          0.566 
 0.6           50000         0.98          1148.35       0.583 
 0.6           50000         1             1217.7        0.6 
 0.6           55000         0.85          241.3         0.544 
 0.6           55000         0.9           482.4         0.514 
 0.6           55000         0.96          848.5         0.566 
 0.6           55000         0.98          903.05        0.583 
 0.6           55000         1             957.6         0.6 
 0.7           0             0.85         -122.3        -2.462 
 0.7           0             0.9           318.9         1.847 
 0.7           0             0.96          1623.7        0.817 
 0.7           0             0.98          1965.75       0.777 
 0.7           0             1             2307.8        0.737 
 0.7           5000          0.85         -26.8         -11.181 
 0.7           5000          0.9           459.8         1.284 
 0.7           5000          0.96          1816.7        0.731 
 0.7           5000          0.98          2144.2        0.707 
 0.7           5000          1             2471.7        0.683 
 0.7           10000         0.85          65.6          4.56 
 0.7           10000         0.9           594.8         1.003 
 0.7           10000         0.96          1961.2        0.672 
 0.7           10000         0.98          2278.2        0.659 
 0.7           10000         1             2595.2        0.646 
 0.7           15000         0.85          155.8         1.914 
 0.7           15000         0.9           739.4         0.823 
 0.7           15000         0.96          2071.7        0.632 
 0.7           15000         0.98          2362.6        0.6275 
 0.7           15000         1             2653.5        0.623 
 0.7           20000         0.85          242.8         1.231 
 0.7           20000         0.9           865.5         0.71 
 0.7           20000         0.96          2127.3        0.608 
 0.7           20000         0.98          2405.95       0.608 
 0.7           20000         1             2684.6        0.608 
 0.7           25000         0.85          326.4         0.928 
 0.7           25000         0.9           959.7         0.637 
 0.7           25000         0.96          2152.3        0.592 
 0.7           25000         0.98          2430.55       0.598 
 0.7           25000         1             2708.8        0.604 
 0.7           30000         0.85          415.2         0.747 
 0.7           30000         0.9           1027.5        0.589 
 0.7           30000         0.96          2171.1        0.588 
 0.7           30000         0.98          2369.5        0.5975 
 0.7           30000         1             2567.9        0.607 
 0.7           35000         0.85          487.4         0.64 
 0.7           35000         0.9           1064.2        0.561 
 0.7           35000         0.96          2048.2        0.591 
 0.7           35000         0.98          2192.65       0.6045 
 0.7           35000         1             2337.1        0.618 
 0.7           40000         0.85          414.3         0.623 
 0.7           40000         0.9           884.8         0.557 
 0.7           40000         0.96          1665          0.592 
 0.7           40000         0.98          1775.9        0.6075 
 0.7           40000         1             1886.8        0.623 
 0.7           45000         0.85          325.8         0.623 
 0.7           45000         0.9           695.8         0.557 
 0.7           45000         0.96          1309.3        0.592 
 0.7           45000         0.98          1396.5        0.6075 
 0.7           45000         1             1483.7        0.623 
 0.7           50000         0.85          256.2         0.623 
 0.7           50000         0.9           547.2         0.557 
 0.7           50000         0.96          1029.6        0.592 
 0.7           50000         0.98          1098.2        0.6075 
 0.7           50000         1             1166.8        0.623 
 0.7           55000         0.85          201.5         0.623 
 0.7           55000         0.9           430.3         0.557 
 0.7           55000         0.96          809.7         0.592 
 0.7           55000         0.98          863.6         0.6075 
 0.7           55000         1             917.5         0.623 
 0.8           0             0.85         -215          -1.226 
 0.8           0             0.9           145.3         3.725 
 0.8           0             0.96          1256.3        0.986 
 0.8           0             0.98          1572.85       0.9185 
 0.8           0             1             1889.4        0.851 
 0.8           5000          0.85         -118.8        -2.231 
 0.8           5000          0.9           285.6         1.924 
 0.8           5000          0.96          1475.1        0.85 
 0.8           5000          0.98          1783.4        0.8095 
 0.8           5000          1             2091.7        0.769 
 0.8           10000         0.85         -28           -9.591 
 0.8           10000         0.9           417.1         1.334 
 0.8           10000         0.96          1651.3        0.76 
 0.8           10000         0.98          1951.05       0.7355 
 0.8           10000         1             2250.8        0.711 
 0.8           15000         0.85          61.5          4.441 
 0.8           15000         0.9           549.1         1.029 
 0.8           15000         0.96          1789.8        0.698 
 0.8           15000         0.98          2077.8        0.686 
 0.8           15000         1             2365.8        0.674 
 0.8           20000         0.85          147.7         1.88 
 0.8           20000         0.9           685.3         0.842 
 0.8           20000         0.96          1892.7        0.659 
 0.8           20000         0.98          2148.85       0.6555 
 0.8           20000         1             2405          0.652 
 0.8           25000         0.85          228.5         1.234 
 0.8           25000         0.9           798.3         0.728 
 0.8           25000         0.96          1928.4        0.636 
 0.8           25000         0.98          2182.75       0.637 
 0.8           25000         1             2437.1        0.638 
 0.8           30000         0.85          311.3         0.926 
 0.8           30000         0.9           882.7         0.655 
 0.8           30000         0.96          1954.8        0.621 
 0.8           30000         0.98          2189          0.629 
 0.8           30000         1             2423.2        0.637 
 0.8           35000         0.85          392.2         0.75 
 0.8           35000         0.9           944.3         0.609 
 0.8           35000         0.96          1935.8        0.62 
 0.8           35000         0.98          2092.9        0.6305 
 0.8           35000         1             2250          0.641 
 0.8           40000         0.85          337.7         0.723 
 0.8           40000         0.9           789.1         0.603 
 0.8           40000         0.96          1582.4        0.621 
 0.8           40000         0.98          1704.5        0.632 
 0.8           40000         1             1826.6        0.643 
 0.8           45000         0.85          265.5         0.723 
 0.8           45000         0.9           620.5         0.603 
 0.8           45000         0.96          1244.3        0.621 
 0.8           45000         0.98          1340.35       0.632 
 0.8           45000         1             1436.4        0.643 
 0.8           50000         0.85          208.8         0.723 
 0.8           50000         0.9           488           0.603 
 0.8           50000         0.96          978.5         0.621 
 0.8           50000         0.98          1054.05       0.632 
 0.8           50000         1             1129.6        0.643 
 0.8           55000         0.85          164.2         0.723 
 0.8           55000         0.9           383.7         0.603 
 0.8           55000         0.96          769.5         0.621 
 0.8           55000         0.98          828.9         0.632 
 0.8           55000         1             888.3         0.643 
 0.9           0             0.85         -314.8        -0.686 
 0.9           0             0.9          -9.4          -51.285 
 0.9           0             0.96          944.4         1.213 
 0.9           0             0.98          1228.25       1.1025 
 0.9           0             1             1512.1        0.992 
 0.9           5000          0.85         -209.2        -1.074 
 0.9           5000          0.9           136.3         3.674 
 0.9           5000          0.96          1169.8        0.998 
 0.9           5000          0.98          1457.8        0.9335 
 0.9           5000          1             1745.8        0.869 
 0.9           10000         0.85         -112.9        -2.066 
 0.9           10000         0.9           272.1         1.893 
 0.9           10000         0.96          1370.5        0.863 
 0.9           10000         0.98          1649.85       0.825 
 0.9           10000         1             1929.2        0.787 
 0.9           15000         0.85         -22.2         -10.932 
 0.9           15000         0.9           397.7         1.318 
 0.9           15000         0.96          1528.7        0.775 
 0.9           15000         0.98          1799          0.754 
 0.9           15000         1             2069.3        0.733 
 0.9           20000         0.85          66.5          3.803 
 0.9           20000         0.9           526.4         1.014 
 0.9           20000         0.96          1651.2        0.717 
 0.9           20000         0.98          1903.4        0.7085 
 0.9           20000         1             2155.6        0.7 
 0.9           25000         0.85          149.3         1.747 
 0.9           25000         0.9           651           0.837 
 0.9           25000         0.96          1727.9        0.682 
 0.9           25000         0.98          1956.35       0.6805 
 0.9           25000         1             2184.8        0.679 
 0.9           30000         0.85          226.8         1.175 
 0.9           30000         0.9           749.6         0.731 
 0.9           30000         0.96          1752          0.661 
 0.9           30000         0.98          1984.8        0.6645 
 0.9           30000         1             2217.6        0.668 
 0.9           35000         0.85          306.9         0.891 
 0.9           35000         0.9           822.1         0.665 
 0.9           35000         0.96          1778          0.65 
 0.9           35000         0.98          1963.9        0.6595 
 0.9           35000         1             2149.8        0.669 
 0.9           40000         0.85          268.4         0.849 
 0.9           40000         0.9           691.8         0.655 
 0.9           40000         0.96          1473          0.65 
 0.9           40000         0.98          1612.85       0.6595 
 0.9           40000         1             1752.7        0.669 
 0.9           45000         0.85          211.1         0.849 
 0.9           45000         0.9           544           0.655 
 0.9           45000         0.96          1158.3        0.65 
 0.9           45000         0.98          1268.3        0.6595 
 0.9           45000         1             1378.3        0.669 
 0.9           50000         0.85          166           0.849 
 0.9           50000         0.9           427.8         0.655 
 0.9           50000         0.96          910.9         0.65 
 0.9           50000         0.98          997.4         0.6595 
 0.9           50000         1             1083.9        0.669 
 0.9           55000         0.85          130.5         0.849 
 0.9           55000         0.9           336.4         0.655 
 0.9           55000         0.96          716.3         0.65 
 0.9           55000         0.98          784.3         0.6595 
 0.9           55000         1             852.3         0.669 
 1             0             0.85         -423.1        -0.372 
 1             0             0.9          -149.4        -2.775 
 1             0             0.96          685.8         1.543 
 1             0             0.98          927.6         1.3625 
 1             0             1             1169.4        1.182 
 1             5000          0.85         -301.8        -0.588 
 1             5000          0.9          -0.9          -466.05 
 1             5000          0.96          896.9         1.2 
 1             5000          0.98          1154.75       1.0995 
 1             5000          1             1412.6        0.999 
 1             10000         0.85         -195.8        -0.987 
 1             10000         0.9           142           3.281 
 1             10000         0.96          1102.2        0.997 
 1             10000         0.98          1361.3        0.939 
 1             10000         1             1620.4        0.881 
 1             15000         0.85         -98.8         -2.106 
 1             15000         0.9           271.7         1.778 
 1             15000         0.96          1279.5        0.87 
 1             15000         0.98          1530.45       0.8375 
 1             15000         1             1781.4        0.805 
 1             20000         0.85         -7.8          -28.547 
 1             20000         0.9           393.3         1.254 
 1             20000         0.96          1417.3        0.789 
 1             20000         0.98          1657.55       0.772 
